maatregel_id,"maatregel_naam","instructie","aanvullende_instructie","verkeersbord_code","wegcode_tekst"
bd9161c0-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bd9161c0-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen","het parkeren is betalend 
het betalend parkeren geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
be2febb1-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
be2febb1-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het parkeren is voorbehouden voor voertuigen waarop de gemeentelijke parkeerkaart is aangebracht,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
be6d90f1-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
be6d90f1-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het parkeren is voorbehouden voor voertuigen waarop de bewonerskaart is aangebracht,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
beaac102-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het parkeren is voorbehouden voor voertuigen waarop de  parkeerkaart voor autodelen is aangebracht,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
beaac102-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
beeef5f0-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het parkeren is betalend,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
beeef5f0-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bc511990-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bc511990-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bc8a7910-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bc8a7910-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen","de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
het gebruik van de schijf is voorgeschreven ${beperking_tijd}",E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bcd00d90-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen","de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
de beperkte parkeertijd geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bcd00d90-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bd1b9580-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen","de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
het gebruik van de schijf is voorgeschreven ${beperking_tijd};
de beperkte parkeertijd geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bd1b9580-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bb56b400-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VIIc,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering is beperkt tot een maximduur van ${beperking_tijd} minuten,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bb56b400-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VIIc,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
d0762380-3165-11e6-8b9e-00144ff9eea1,E9b+Xc-Type VIIc,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
d0762380-3165-11e6-8b9e-00144ff9eea1,E9b+Xc-Type VIIc,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering is beperkt en geldt ${beperking tijd},E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bc1919a0-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VIId,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bc1919a0-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VIId,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het parkeren is voorbehouden voor volgende categorie van voertuigen: ${categorie_voertuig},E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bdd7b990-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VIId,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bdd7b990-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VIId,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het parkeren is voorbehouden voor de voertuigen die gebruikt worden door personen met een handicap,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
e4754530-60b3-11e3-a949-00144ff9eea1,E9b+Xc-TypeVII/Parkeerautomaat,bestuurders moeten parkeren op de wijze en onder de voorwaarden die op de parkeerautomaat zijn vermeld,,Parkeerautomaat,parkeerautomaat
e4754530-60b3-11e3-a949-00144ff9eea1,E9b+Xc-TypeVII/Parkeerautomaat,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het parkeren is betalend,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
e4754530-60b3-11e3-a949-00144ff9eea1,E9b+Xc-TypeVII/Parkeerautomaat,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
e769cd10-60b3-11e3-a949-00144ff9eea1,E9b+Xc-TypeVII/Parkeerautomaat,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
e769cd10-60b3-11e3-a949-00144ff9eea1,E9b+Xc-TypeVII/Parkeerautomaat,bestuurders moeten parkeren op de wijze en onder de voorwaarden die op de parkeerautomaat zijn vermeld,,Parkeerautomaat,parkeerautomaat
e769cd10-60b3-11e3-a949-00144ff9eea1,E9b+Xc-TypeVII/Parkeerautomaat,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het parkeren is betalend,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
e7b777e0-60b3-11e3-a949-00144ff9eea1,E9b+Xc-TypeVII/Parkeerautomaat,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen","het parkeren is betalend 
het betalend parkeren geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
e7b777e0-60b3-11e3-a949-00144ff9eea1,E9b+Xc-TypeVII/Parkeerautomaat,bestuurders moeten parkeren op de wijze en onder de voorwaarden die op de parkeerautomaat zijn vermeld,,Parkeerautomaat,parkeerautomaat
e7b777e0-60b3-11e3-a949-00144ff9eea1,E9b+Xc-TypeVII/Parkeerautomaat,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bf1df530-98e1-11e0-a970-00216a82c36c,E9c,het parkeren is voorbehouden voor lichte vrachtauto's en vrachtauto's,,E9c,parkeren uitsluitend voor lichte vrachtauto’s en vrachtauto’s
bf80aea0-98e1-11e0-a970-00216a82c36c,E9c-Type V,het parkeren is voorbehouden voor lichte vrachtauto's en vrachtauto's,het parkeren toegelaten is beperkt tot de volgende uren: van ${begintijd} tot ${eindtijd}u.,E9c,parkeren uitsluitend voor lichte vrachtauto’s en vrachtauto’s
c14a7220-98e1-11e0-a970-00216a82c36c,E9c-Type VII,het parkeren is voorbehouden voor lichte vrachtauto's en vrachtauto's,het parkeren is betalend,E9c,parkeren uitsluitend voor lichte vrachtauto’s en vrachtauto’s
c18cab40-98e1-11e0-a970-00216a82c36c,E9c-Type VII,het parkeren is voorbehouden voor lichte vrachtauto's en vrachtauto's,"het parkeren is betalend 
het betalend parkeren geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9c,parkeren uitsluitend voor lichte vrachtauto’s en vrachtauto’s
c1d61050-98e1-11e0-a970-00216a82c36c,E9c-Type VII,het parkeren is voorbehouden voor lichte vrachtauto's en vrachtauto's,het parkeren is voorbehouden voor voertuigen waarop de gemeentelijke parkeerkaart is aangebracht,E9c,parkeren uitsluitend voor lichte vrachtauto’s en vrachtauto’s
c2345cf0-98e1-11e0-a970-00216a82c36c,E9c-Type VII,het parkeren is voorbehouden voor lichte vrachtauto's en vrachtauto's,het parkeren is voorbehouden voor voertuigen waarop de bewonerskaart is aangebracht,E9c,parkeren uitsluitend voor lichte vrachtauto’s en vrachtauto’s
c2840390-98e1-11e0-a970-00216a82c36c,E9c-Type VII,het parkeren is voorbehouden voor lichte vrachtauto's en vrachtauto's,het parkeren is voorbehouden voor voertuigen waarop de  parkeerkaart voor autodelen is aangebracht,E9c,parkeren uitsluitend voor lichte vrachtauto’s en vrachtauto’s
c2cb93e0-98e1-11e0-a970-00216a82c36c,E9c-Type VII,het parkeren is voorbehouden voor lichte vrachtauto's en vrachtauto's,het parkeren is betalend,E9c,parkeren uitsluitend voor lichte vrachtauto’s en vrachtauto’s
c05f4ed0-98e1-11e0-a970-00216a82c36c,E9c-Type VIIb,het parkeren is voorbehouden voor lichte vrachtauto's en vrachtauto's,de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden,E9c,parkeren uitsluitend voor lichte vrachtauto’s en vrachtauto’s
c09ccd00-98e1-11e0-a970-00216a82c36c,E9c-Type VIIb,het parkeren is voorbehouden voor lichte vrachtauto's en vrachtauto's,"de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
het gebruik van de schijf is voorgeschreven ${beperking_tijd}",E9c,parkeren uitsluitend voor lichte vrachtauto’s en vrachtauto’s
c0d51b10-98e1-11e0-a970-00216a82c36c,E9c-Type VIIb,het parkeren is voorbehouden voor lichte vrachtauto's en vrachtauto's,"de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
de beperkte parkeertijd geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9c,parkeren uitsluitend voor lichte vrachtauto’s en vrachtauto’s
c1122410-98e1-11e0-a970-00216a82c36c,E9c-Type VIIb,het parkeren is voorbehouden voor lichte vrachtauto's en vrachtauto's,"de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
het gebruik van de schijf is voorgeschreven ${beperking_tijd};
de beperkte parkeertijd geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9c,parkeren uitsluitend voor lichte vrachtauto’s en vrachtauto’s
bf50ec10-98e1-11e0-a970-00216a82c36c,E9c-Type VIIc,het parkeren is voorbehouden voor lichte vrachtauto's en vrachtauto's,de parkeerreglementering is beperkt tot een maximduur van ${beperking_tijd} minuten,E9c,parkeren uitsluitend voor lichte vrachtauto’s en vrachtauto’s
c01d15b0-98e1-11e0-a970-00216a82c36c,E9c-Type VIId,het parkeren is voorbehouden voor lichte vrachtauto's en vrachtauto's,het parkeren is voorbehouden voor volgende categorie van voertuigen: ${categorie_voertuig},E9c,parkeren uitsluitend voor lichte vrachtauto’s en vrachtauto’s
e4d31ca0-60b3-11e3-a949-00144ff9eea1,E9c-TypeVII/Parkeerautomaat,bestuurders moeten parkeren op de wijze en onder de voorwaarden die op de parkeerautomaat zijn vermeld,,Parkeerautomaat,parkeerautomaat
e4d31ca0-60b3-11e3-a949-00144ff9eea1,E9c-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor lichte vrachtauto's en vrachtauto's,het parkeren is betalend,E9c,parkeren uitsluitend voor lichte vrachtauto’s en vrachtauto’s
e8148c00-60b3-11e3-a949-00144ff9eea1,E9c-TypeVII/Parkeerautomaat,bestuurders moeten parkeren op de wijze en onder de voorwaarden die op de parkeerautomaat zijn vermeld,,Parkeerautomaat,parkeerautomaat
e8148c00-60b3-11e3-a949-00144ff9eea1,E9c-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor lichte vrachtauto's en vrachtauto's,het parkeren is betalend,E9c,parkeren uitsluitend voor lichte vrachtauto’s en vrachtauto’s
e8625de0-60b3-11e3-a949-00144ff9eea1,E9c-TypeVII/Parkeerautomaat,bestuurders moeten parkeren op de wijze en onder de voorwaarden die op de parkeerautomaat zijn vermeld,,Parkeerautomaat,parkeerautomaat
e8625de0-60b3-11e3-a949-00144ff9eea1,E9c-TypeVII/Parkeerautomaat,het parkeren is voorbehouden voor lichte vrachtauto's en vrachtauto's,"het parkeren is betalend 
het betalend parkeren geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9c,parkeren uitsluitend voor lichte vrachtauto’s en vrachtauto’s
befe5f40-98e1-11e0-a970-00216a82c36c,E9c+Xa,het parkeren is voorbehouden voor lichte vrachtauto's en vrachtauto's,het begin van de parkeerreglementering wordt aangeduid,E9c,parkeren uitsluitend voor lichte vrachtauto’s en vrachtauto’s
bf59ecc0-98e1-11e0-a970-00216a82c36c,E9c+Xa-Type V,het parkeren is voorbehouden voor lichte vrachtauto's en vrachtauto's,het begin van de parkeerreglementering wordt aangeduid,E9c,parkeren uitsluitend voor lichte vrachtauto’s en vrachtauto’s
bf59ecc0-98e1-11e0-a970-00216a82c36c,E9c+Xa-Type V,het parkeren is voorbehouden voor lichte vrachtauto's en vrachtauto's,het parkeren toegelaten is beperkt tot de volgende uren: van ${begintijd} tot ${eindtijd}u.,E9c,parkeren uitsluitend voor lichte vrachtauto’s en vrachtauto’s
